Tair,tr,RH,vel,clo,Met,Âge,Sexe,Tout,Season,cooling type,Building_type,top,tg,PMV,SET,thermal_sensation,thermal_preference,Climate,Koppen climate classification,City,Country,TSV_3p
22.1,,45.0,0.07,1.18,1.9,48.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
22.1,,45.0,0.07,1.15,2.0,52.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,1,0,Hot-summer Mediterranean,Csa,Ilam,Iran,1
22.1,,45.0,0.09,1.08,1.6,37.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
22.1,,45.0,0.1,1.11,1.0,34.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.2,,58.1,0.03,1.18,2.4,48.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.2,,58.1,0.03,1.15,1.0,20.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.2,,58.1,0.02,1.48,1.6,39.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.2,,58.1,0.02,1.44,1.2,18.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.0,,60.7,0.01,1.7,0.8,51.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,0,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
20.0,,60.7,0.01,1.67,2.4,17.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.0,,60.7,0.03,1.73,2.0,19.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.0,,60.7,0.01,1.11,1.6,45.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.2,,62.0,0.05,1.97,1.9,52.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.2,,62.0,0.02,2.0,1.2,43.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.2,,62.0,0.02,1.48,1.0,45.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.2,,62.0,0.01,1.51,1.6,41.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.6,,62.1,0.02,1.97,2.4,47.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.6,,62.1,0.03,1.7,1.9,16.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.6,,62.1,0.03,1.75,0.8,37.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
19.4,,56.7,0.04,1.67,2.0,38.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.4,,56.7,0.05,1.78,1.6,31.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
19.4,,56.7,0.03,1.67,0.8,12.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.4,,48.1,0.04,1.67,1.2,17.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
19.4,,48.1,0.05,1.73,1.6,48.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.4,,48.1,0.05,1.41,2.4,39.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.4,,48.1,0.05,1.44,1.9,16.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
18.3,,47.4,0.06,1.7,2.0,49.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
18.3,,47.4,0.06,1.73,0.8,57.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
18.3,,47.4,0.07,1.97,1.2,35.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
18.3,,47.4,0.07,1.75,0.8,25.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.6,,55.4,0.04,1.15,1.9,69.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.6,,55.4,0.04,1.18,1.0,14.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.6,,55.4,0.05,1.44,1.6,60.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.6,,55.4,0.04,1.78,2.4,12.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.0,,58.0,0.02,0.9,2.0,67.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.0,,58.0,0.02,1.75,1.9,59.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.0,,58.0,0.04,1.75,1.2,47.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.6,,59.7,0.04,1.15,0.8,41.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
19.6,,59.7,0.05,1.44,1.0,30.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
19.6,,59.7,0.05,1.18,1.6,69.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.6,,59.7,0.04,0.9,1.2,11.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.6,,59.7,0.04,1.51,1.9,10.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.6,,59.7,0.04,1.75,1.0,50.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.3,,62.0,0.06,1.7,2.0,69.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.3,,62.0,0.05,1.41,1.6,63.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.3,,62.0,0.04,1.44,1.9,11.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.3,,62.0,0.01,1.51,1.2,14.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.6,,62.0,0.03,1.15,2.4,38.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.6,,62.0,0.03,1.08,1.2,28.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.6,,62.0,0.05,1.11,2.0,10.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.8,,50.1,0.02,1.67,0.8,45.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.8,,50.1,0.02,1.08,1.2,40.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.8,,50.1,0.02,1.51,1.9,20.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.8,,50.1,0.04,1.51,2.0,17.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
22.5,,36.4,0.05,0.9,2.4,55.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,1,0,Hot-summer Mediterranean,Csa,Ilam,Iran,1
22.5,,36.4,0.07,1.08,1.9,44.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,-1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
22.5,,36.4,0.08,1.18,1.6,24.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
22.5,,36.4,0.08,1.15,2.0,22.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
22.5,,36.4,0.05,0.9,1.2,21.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
16.3,,55.4,0.02,1.67,2.4,27.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-2,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
16.3,,55.4,0.03,1.75,2.0,25.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
16.3,,55.4,0.03,1.7,1.9,23.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
15.4,,56.5,0.04,2.0,1.6,60.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
15.4,,56.5,0.03,1.97,1.2,40.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
15.4,,56.5,0.05,2.0,1.6,16.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
15.4,,56.5,0.05,2.19,1.2,32.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
15.4,,56.5,0.03,2.19,2.4,14.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
15.4,,56.5,0.06,2.0,1.0,10.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-2,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
15.4,,56.5,0.04,1.97,2.0,12.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
15.4,,56.7,0.02,2.19,1.9,60.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
15.4,,56.7,0.02,1.78,1.6,54.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
15.4,,56.7,0.03,1.75,1.0,28.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,-2,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
15.4,,56.7,0.02,2.0,2.0,37.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
15.4,,56.7,0.05,2.0,1.2,32.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
18.6,,68.8,0.05,2.0,1.9,21.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
18.6,,68.8,0.04,1.75,1.0,28.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
18.6,,68.8,0.03,1.97,2.4,49.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
18.6,,68.8,0.02,1.97,1.6,38.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
18.6,,68.8,0.02,2.0,1.2,51.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
18.6,,68.8,0.04,2.19,1.9,35.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
18.6,,68.8,0.04,2.19,1.0,16.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
18.6,,68.8,0.03,2.03,1.9,14.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
18.6,,68.8,0.03,2.03,2.0,17.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
18.6,,68.8,0.04,1.75,1.6,21.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
18.6,,68.8,0.02,1.75,1.9,29.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
18.6,,68.8,0.02,1.51,1.2,30.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.2,,70.6,0.03,1.97,1.0,45.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.2,,70.6,0.03,1.48,2.4,40.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.2,,70.6,0.02,1.18,1.6,21.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.2,,70.6,0.03,1.48,2.0,20.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.2,,70.6,0.01,1.48,1.0,17.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.4,,68.3,0.03,1.15,1.9,25.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.4,,68.3,0.04,1.75,1.6,42.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.4,,68.3,0.04,0.9,1.2,48.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.4,,68.3,0.04,1.44,2.0,21.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.4,,68.3,0.03,1.41,1.0,16.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.2,,62.2,0.02,0.9,2.4,32.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.2,,62.2,0.02,1.75,1.9,28.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
20.2,,62.2,0.02,1.73,1.2,11.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.8,,66.8,0.01,1.67,2.6,39.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.8,,66.8,0.02,1.15,2.0,36.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.8,,66.8,0.02,1.41,2.4,28.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.8,,66.8,0.02,1.44,1.9,24.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,0,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.8,,66.8,0.03,1.08,1.6,12.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.8,,66.8,0.01,1.7,1.9,18.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.8,,66.8,0.0,1.67,2.0,17.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.8,,66.8,0.0,1.11,1.6,14.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.8,,66.8,0.03,1.52,2.4,12.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.9,,58.8,0.02,1.15,2.0,65.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.9,,58.8,0.02,1.48,1.9,60.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.9,,58.8,0.04,1.15,2.4,40.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.9,,58.8,0.01,1.44,1.6,35.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.9,,58.8,0.01,1.18,2.0,20.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.9,,58.8,0.02,1.21,1.6,18.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.9,,58.8,0.02,1.51,1.2,14.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.7,,51.5,0.06,1.18,1.2,69.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.7,,51.5,0.06,1.15,1.9,63.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.7,,51.5,0.07,1.73,2.0,21.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.7,,51.5,0.09,1.67,1.2,20.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.2,,70.9,0.01,1.08,1.0,49.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.2,,70.9,0.02,0.9,1.6,52.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.2,,70.9,0.02,1.52,1.2,29.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.2,,70.9,0.03,1.48,2.0,26.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.2,,70.9,0.01,1.41,1.9,20.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.2,,70.9,0.01,1.44,1.2,18.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
18.9,,62.0,0.0,1.7,0.8,48.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
18.9,,62.0,0.0,1.75,2.4,39.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
18.9,,62.0,0.03,1.67,0.8,20.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
18.9,,62.0,0.02,1.67,1.0,19.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
18.9,,62.0,0.03,1.78,1.9,17.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
18.9,,62.0,0.05,2.19,1.2,15.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.1,,59.3,0.03,1.15,1.6,48.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.1,,59.3,0.01,1.18,1.0,35.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.1,,59.3,0.01,1.48,2.0,41.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.1,,59.3,0.02,1.51,1.6,27.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.1,,59.3,0.03,1.09,0.8,17.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
21.1,,59.3,0.02,1.41,1.2,15.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.1,,70.7,0.06,1.15,1.9,71.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.1,,70.7,0.02,1.18,1.6,45.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.1,,70.7,0.02,1.48,2.4,66.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
19.1,,70.7,0.02,1.51,1.2,37.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.1,,70.7,0.01,1.51,1.9,20.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
19.1,,70.7,0.02,1.67,2.0,17.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.1,,70.7,0.02,1.7,1.6,16.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
19.1,,70.7,0.03,1.15,1.9,15.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
18.5,,63.0,0.04,1.7,1.0,61.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
18.5,,63.0,0.05,1.78,1.6,57.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
18.5,,63.0,0.03,1.67,1.0,47.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
18.5,,63.0,0.03,1.73,2.0,30.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
18.5,,63.0,0.03,1.97,1.2,25.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
18.5,,63.0,0.04,1.67,2.0,20.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
18.5,,63.0,0.05,1.75,1.9,37.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
18.5,,63.0,0.05,2.19,1.0,17.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
18.5,,63.0,0.05,2.19,1.2,14.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,0,1,Hot-summer Mediterranean,Csa,Ilam,Iran,0
17.1,,50.1,0.02,2.0,2.4,68.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
17.1,,50.1,0.01,2.19,1.9,54.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
17.1,,50.1,0.0,1.97,2.0,34.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
17.1,,50.1,0.0,1.78,1.6,24.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
17.1,,50.1,0.01,2.0,1.9,41.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
17.1,,50.1,0.01,2.0,1.6,32.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-2,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
17.2,,60.2,0.01,1.7,2.4,31.0,Male,5.0,Winter,Naturally Ventilated,Office,,,,,-2,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
17.2,,60.2,0.04,2.19,2.0,20.0,Female,5.0,Winter,Naturally Ventilated,Office,,,,,-1,1,Hot-summer Mediterranean,Csa,Ilam,Iran,-1
